code,mode,source_id,source_path_or_url,source_hash,output_path_or_url,output_hash,approved_by,approved_at,approval_batch,reason,apply,review_status
DAZD00305,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/dazd00305/dazd00305pl.jpg,776bc93cd3d418fd2ff36a3e8a08baec756b08ec14d47556ec382a1b612c6623,/card-thumbnails/DAZD00305-auto-right.jpg,097f8cd8402813cae83dc68e7a71bca75730eba4a98e293788e3e03b0c17aef0,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"DAZD00305: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
EKDV00824,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/ekdv00824/ekdv00824pl.jpg,580ddf0729b073032cc6302d10c517f14c6f8a2fb93a0a978abbb07b71ec0d41,/card-thumbnails/EKDV00824-auto-right.jpg,f3a324863075f1a3227d333aa208aaa201ef4769e7ffcf4222637bc4e845783b,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"EKDV00824: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
EMLB00094,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/emlb00094/emlb00094pl.jpg,5f7879e9b6090170641ffa0845d15f3e459c7745b670a736144e6a9780e1f310,/card-thumbnails/EMLB00094-auto-right.jpg,c253ed977314615deeaebaeb9dcb310816d9bc38324a1ecb8551a0b7ddcf4b93,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"EMLB00094: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
FWAY00106,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/fway00106/fway00106pl.jpg,f8a6d2dd1fe3198e9ad0fdaf45f13400372ac53507ab4583bd347a119a659dad,/card-thumbnails/FWAY00106-auto-right.jpg,80ae716f54d31e26aae27c8db7999e668a84feb1fba17a59e5a05d0e75237565,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"FWAY00106: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
GVH00876,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/gvh00876/gvh00876pl.jpg,1b2538d82a4817b5bf528d081443ab3b67353b6984ddf8013c2c17f345642061,/card-thumbnails/GVH00876-auto-right.jpg,f28ff5a21a59fa719895a3495c57ba8c930121610ffbe917a52f7fec7f22eae6,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"GVH00876: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
GVH00878,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/gvh00878/gvh00878pl.jpg,77988cede2a25f7e754bfe37bcdd86fac74a758aac99cab6b0b035ffaedcf67d,/card-thumbnails/GVH00878-auto-right.jpg,83b9bf6188fa5ee6a8d4a4f8b751bec97c7bfe4c5cb30dd5cf8189eec65a563f,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"GVH00878: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
H_113HZ00013,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/h_113hz00013/h_113hz00013pl.jpg,bb428c85e1d2f0b4fff80b73c0ce07cd08f3e443c2716b1eef2176ec86eda4da,/card-thumbnails/H_113HZ00013-auto-right.jpg,9875ba4167c269c30cd9aff577b34023bcc9cf5ab3cf1c40a332c433c2a43f34,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"H_113HZ00013: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
H_113OIWAS00001,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/h_113oiwas00001/h_113oiwas00001pl.jpg,622735b5a15ef22a3740ae6929924bb80cd7bacf67cbd9cd990faa584b42e9d3,/card-thumbnails/H_113OIWAS00001-auto-right.jpg,5541789f30fb2bb12494f66075308e87b64a0e9bfe88a9071c6e92a1208c6bf7,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"H_113OIWAS00001: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
H_1664VNDS05238,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/h_1664vnds05238/h_1664vnds05238pl.jpg,f57cf9d4225f13d58e8cfad4868195f95c603854a0a4c9b5c18a4987c930034f,/card-thumbnails/H_1664VNDS05238-auto-right.jpg,ae7661faa1687ee791eaf1e099a4b50b29b75b4d788c397a1870ff50cc32800d,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"H_1664VNDS05238: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
H_237NACX00176,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/h_237nacx00176/h_237nacx00176pl.jpg,292395440f01bea4ce30371310d95fc1060efd41aa83280b1ae0528d8d4df042,/card-thumbnails/H_237NACX00176-auto-right.jpg,ed9b1455554b983082174baecc24224f717b12d254a8f9b5a6937308a5c0e47d,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"H_237NACX00176: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
H_491KNMB00128,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/h_491knmb00128/h_491knmb00128pl.jpg,b9b023a811d978b74e37b8aebc558a08747032b7d2ffd78817dbd5c20e7634d9,/card-thumbnails/H_491KNMB00128-auto-right.jpg,e787a108ebd6bb083ad6fb83ce4089545fa7de426fa6a3bac450d5693e68ccf1,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"H_491KNMB00128: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
HSOD00002,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/hsod00002/hsod00002pl.jpg,f4be8e4c697cc1c6d5663947204cb38abd33090a95b151dcc7fa54a8256133f4,/card-thumbnails/HSOD00002-auto-right.jpg,80676e761a66a83eb0a9c42d79a49a8baf45c651df671d204923621b81e7436d,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"HSOD00002: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
KTRA00795,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/ktra00795/ktra00795pl.jpg,f6bacc52c67af4fca1431319d39a24b63560b6f25e0b2fb7ebfce8153950c2a3,/card-thumbnails/KTRA00795-auto-right.jpg,7e61245af4ab3db128896b2403f6d67f07adaa5c4b846b2afa279db66d177b07,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"KTRA00795: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
HMN00884,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/hmn00884/hmn00884pl.jpg,1ef21231ab523629fa6cd9096e79da676baadf6869f864b1cb84bd0f68eeaf50,/card-thumbnails/HMN00884-auto-right.jpg,5f81f4ae0173c23e5a91e30d35c1049a8779ffdfba76898b573fdd212c956be1,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"HMN00884: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
1DLDSS00530,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/1dldss00530/1dldss00530pl.jpg,e4f3c0c665e7ca68891d07c4ec3916b52e293ec77195d1f2d62a04988bac5fee,/card-thumbnails/1DLDSS00530-auto-right.jpg,fddf3de8286bfab979138b7cfc09f3e73cf8f23b5a9df3c4d2ee90388418443f,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"1DLDSS00530: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
1FNS00243,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/1fns00243/1fns00243pl.jpg,8068ca18ed8350b2ee4343d42fdd1d0060ace06bef6f57764d793db497025fc0,/card-thumbnails/1FNS00243-auto-right.jpg,723b77709ff16347eee48bfa67e6b1520613204b38253ad8abddf0155db1442f,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"1FNS00243: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
24VDD00208,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/24vdd00208/24vdd00208pl.jpg,659e07fd1b660be63e2ebfb3427bc5eebd1a43a913322e29440c5aa557feab86,/card-thumbnails/24VDD00208-auto-right.jpg,dc3c26e988455600610a2efd890688fdb1f36c013f8063821abe0de31e5070a8,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"24VDD00208: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
ADN00802,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/adn00802/adn00802pl.jpg,d4b55f291ecd17eea9ac1e7152eaef4551ff1032cbb79dfc7998e07aaa8343c5,/card-thumbnails/ADN00802-auto-right.jpg,ad10f83a4e9e732effb12a06fb31a873731452d2118f649ede74ca9937e84d68,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"ADN00802: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
BMW00365,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/bmw00365/bmw00365pl.jpg,5d3157136b4c53f154fd49371304133e5d7beb3391bbfca38ca240f9256b0570,/card-thumbnails/BMW00365-auto-right.jpg,61940f8f1d6c86da2b075990d1659bb5a9449a5eb6681758c3f65747b63d02dc,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"BMW00365: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
CJOB00214,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/cjob00214/cjob00214pl.jpg,15825f1abe25931a91b76b67876206e317457a61fa8d4ba49a215f369f698204,/card-thumbnails/CJOB00214-auto-right.jpg,ed1e8127e49723c029a0f6b39fdcf49a034b91bedd4aff903ca69fb4a4c57784,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"CJOB00214: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
FLAV00427,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/flav00427/flav00427pl.jpg,03fa35e29e025a1d29a8962e75c6c6b00f8bec7c0108826e66bbba40440e369c,/card-thumbnails/FLAV00427-auto-right.jpg,04c51d7e7a1b3ad6ea33254c533590de51db1703ee5424adc81b2750fe262037,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"FLAV00427: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
H_1664VNDS03443,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/h_1664vnds03443/h_1664vnds03443pl.jpg,e989dd05d2ec74674ea150bdbf3570d81cab821e8a7ff94b55c51438c65f6347,/card-thumbnails/H_1664VNDS03443-auto-right.jpg,50031a77e4d7979faa77d14fa04817ca73d4fa5bce164c8f5eb9a8d5c44977cf,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"H_1664VNDS03443: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
H_491LOCK00016,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/h_491lock00016/h_491lock00016pl.jpg,69983dcb58190221e6e61b033ba4b1bdb409fc18655e9e20bfd496a8b4091e95,/card-thumbnails/H_491LOCK00016-auto-right.jpg,a3dc12b700250642e0c79ba842e46325ab536956d2e0da22e1e8d94f2221b68d,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"H_491LOCK00016: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
LULU00451,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/lulu00451/lulu00451pl.jpg,2b8cd0969dec23600f2157ab42fb6f232ad7abe2b2be9142526c04ad1216df06,/card-thumbnails/LULU00451-auto-right.jpg,55e0cd4fc5c56e978951b20971b3dd7b96a6f0eb2cf4fe8610ef6d2b3ab9bbe3,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"LULU00451: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
1DRPT00120,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/1drpt00120/1drpt00120pl.jpg,74072d3141d0ffb16458443ecb620d2a98dc03e2e994a244764369cfbb810ae7,/card-thumbnails/1DRPT00120-auto-right.jpg,f8d9093b7dc2ceefbba661f04b15ba0ecd2ec51fe23409b4e40eb0adee0ec3eb,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"1DRPT00120: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
59HEZ00916,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/59hez00916/59hez00916pl.jpg,b673be075fa271f910123d002d04e6fcda66ef1efd81ffb84da93836116fb9a5,/card-thumbnails/59HEZ00916-auto-right.jpg,bedd0007048626c3161f1a8c939c128a449c6731ce54b3dd69a048ea221b4865,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"59HEZ00916: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
AED00264,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/aed00264/aed00264pl.jpg,a0c218d943ca8742a0e94bf006424267fc6b128d444f3f7b02a2ed20301ac111,/card-thumbnails/AED00264-auto-right.jpg,2626fb9bd26b8cc3068257f0f4fdbaa20e453a3ad591a5e6367f0d3479824f31,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"AED00264: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
AGMX00271,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/agmx00271/agmx00271pl.jpg,fc8fafe35af57c6c13edf7c60b4aeda2c9321d9a662e30249236870994d05789,/card-thumbnails/AGMX00271-auto-right.jpg,b1086fb5d8f43cba3b8f3a0785aebcf09946463b96433873ebb46a250596033e,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"AGMX00271: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
ANB00263,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/anb00263/anb00263pl.jpg,76b5b6e49228bbddfcbeec1cdd6be63760fc24b3194698006e9005c9e61758fc,/card-thumbnails/ANB00263-auto-right.jpg,0ac61a01e50756f9183e94053d8ffe94a9a18ee77487ecbec32efec27949ee60,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"ANB00263: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
APGH00059,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/apgh00059/apgh00059pl.jpg,0abe4ccd286046ac6243fdff9bbb8aa3e421208c9c2a4dcbcce2181df749f985,/card-thumbnails/APGH00059-auto-right.jpg,a670cbb36a073ae6d5933667bb471f4a876fb804c0ff7998bb4fc50c7de32e81,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"APGH00059: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
BAB00196,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/bab00196/bab00196pl.jpg,f01a1d1b7ccc3d5cd8fb8cb37873d195d910e4f2cd2235fd3e94dad10b0dc806,/card-thumbnails/BAB00196-auto-right.jpg,7edd3855c50f05255ae91f14588e3069dade0801c2c8edad870ce129368f0a58,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"BAB00196: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
BAGR00093,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/bagr00093/bagr00093pl.jpg,68539a4cf6aad83bf1e16ab96de2f8ac5f9dd3d1ae745cb0631e469064fe749c,/card-thumbnails/BAGR00093-auto-right.jpg,5b66b6fec18fc9217b9f6d7e713c1874f6aeff40adf6587bf57d5e83ad8d7a61,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"BAGR00093: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
BBAN00601,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/bban00601/bban00601pl.jpg,65a05304777bd7b15e66d1d8b79b1f353d001801d3e594998f9ebdc0a4f04276,/card-thumbnails/BBAN00601-auto-right.jpg,758e208ff988e479323cea56b1675f2888da9d2af35b5b9ab5d7c0bef3ce4c8d,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"BBAN00601: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
BGG00010,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/bgg00010/bgg00010pl.jpg,a0781f332ecdb697f9ab95d2c6568f3c1fff83d5810492668e5cc5981c22f1d0,/card-thumbnails/BGG00010-auto-right.jpg,1aa3ea04c7344f3fa6ae6f4f97c6babf8bcc898d96fa27986bc65918ec0e72fd,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"BGG00010: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
BONY00200,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/bony00200/bony00200pl.jpg,08f948ce9ac129981b44cb1102f7f4c20534602b284ce6dd9329d20a77eae0c1,/card-thumbnails/BONY00200-auto-right.jpg,dee4ead39bb6a9cb0230ffa7912cfe1c601486b33ccdcb20dc4830eb1a407818,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"BONY00200: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
CAWB00027,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/cawb00027/cawb00027pl.jpg,a39b14a3225309a64a3e2c80814cd866058b0a50559a00e8ca89c2a7d30ff230,/card-thumbnails/CAWB00027-auto-right.jpg,24be215c9db9c191b3cb36a7d29a0fdf3b175eb2e7e8f0c5f719199e4cde8d16,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"CAWB00027: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
CMJU00008,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/cmju00008/cmju00008pl.jpg,a376bf694fbc6133faa82a5d337652ad01b66cc1bcab55986a778705b82e1364,/card-thumbnails/CMJU00008-auto-right.jpg,424760af98ef07c92fb182b84cfa91c8abc6155cfd3eaef13b43059d246fe6e8,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"CMJU00008: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
EKDV00827,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/ekdv00827/ekdv00827pl.jpg,fc56289b5aed2a2fd491dfe5960c0506b3b904150501033c0f3e25d8a389fa5e,/card-thumbnails/EKDV00827-auto-right.jpg,248aa3811ddb783a722a9ab6019d64fc52a25b04ed420487fbb98ae1c7f2a46c,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"EKDV00827: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
EMBZ00352,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/embz00352/embz00352pl.jpg,1fd9d3bb2b0299f18ddf9ad4f6e262aa0208308bb834f9e1f265d95cd2a0fb31,/card-thumbnails/EMBZ00352-auto-right.jpg,f7de4c1965c2cde49132ad720d18b027ef939e49e060b2a0eaee5be0bccc2392,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"EMBZ00352: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
FEM00038,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/fem00038/fem00038pl.jpg,6583a5a8c312e8fd7d541c5a6358a714894c3a9651d3ab77a870715ddfbe571f,/card-thumbnails/FEM00038-auto-right.jpg,f7f1d58f9a2d0afd3d1f3d06516686ef08c3e44cfa44833bb1899dabbb090bcf,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"FEM00038: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
GMA00103,PACKAGE_RIGHT,dvd:right,https://pics.dmm.co.jp/digital/video/gma00103/gma00103pl.jpg,a9724b446a76d1fbe38df64c782cacf3fce9e12ccfea89fd87bf8fe0e4b4ded7,/card-thumbnails/GMA00103-auto-right.jpg,26044432a8a86888453d6c007aff7ce966b2605dcac708e9024cabd546cfa52e,owner_delegated_via_chatgpt,2026-08-19T16:40:00Z,phase5f-review-batch-03,"GMA00103: PACKAGE_RIGHT cleanly isolates the natural front surface; the primary subject and identifying text remain legible, while FULL is smaller and CENTER mixes package surfaces; owner delegated proxy approval via ChatGPT; this is not an auto-safe classification.",true,HUMAN_APPROVED
